,Smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,BDE
47,CC(C)=NOC(=O)Nc1cc(Cl)c(Cl)cc1Cl,11.290223293020912,-0.7578804484756867,11.290223293020912,0.257916666666667,0.37528672505401367,295.553,286.481,293.972960568,92,0,0.4373804744916094,-0.29786822841609717,0.4373804744916094,0.29786822841609717,1.1764705882352942,1.7647058823529411,2.3529411764705883,35.49901560309474,10.293737241697574,2.0953531224602555,-2.0641329563445026,2.3169851400743346,-2.1128223003770636,6.436747493721774,0.16607854800704067,2.783514727449378,470.86396898079977,12.999635521070495,9.052304133834616,11.320090971889982,7.8967546055153255,4.53607652194199,5.669969940969673,3.288408421093033,4.510008801314852,1.5578259833955628,2.5926850580701326,0.8838772441990561,1.4779613310066608,-0.9699999999999993,4313.975777358019,14.092383031815347,6.0960051936770085,4.4191655405774,113.47526075622518,0.0,0.0,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,39.95853239744809,25.980208536304467,0.0,26.466971218678246,9.632125767808455,52.29513101909023,0.0,0.0,5.15571272675054,13.847474399381248,5.316788604006331,27.2006340781472,0.0,0.0,5.316788604006331,10.481923458755384,0.0,34.802819670697545,11.804925073709118,4.8375885837366335,0.0,13.847474399381248,17.28844686367376,15.067899941223978,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,10.045266627482652,16.421704591195592,0.0,12.13273413692322,13.847474399381248,0.0,15.310089914493503,34.802819670697545,0.0,17.388609956255905,15.82591120244394,6.723970493547215,0.9124150534699484,0.0,2.852575113378685,-0.7578804484756867,3.3877319627133238,0.0,0.2,17,1,4,0,0,0,1,0,1,3,1,7,2,0,0,0,1,4.591100000000002,70.35870000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95356137993318
48,O=C(Nc1ccc(Cl)cc1)ON=C1CCCCC1,11.466631944444444,-0.5737074829931965,11.466631944444444,0.5737074829931965,0.6438928315215452,266.72799999999995,251.60799999999995,266.0822054,96,0,0.4373305414802078,-0.2978478078767463,0.4373305414802078,0.2978478078767463,1.1666666666666667,1.8333333333333333,2.5,35.49569125024346,9.988880592688249,2.086322361522699,-2.1065259811227617,2.155873909981553,-2.1286604393342974,6.301819083633506,0.1653404256005217,1.8266171933627533,434.80939556245085,12.794682450997078,9.986609632128154,10.74253857814661,8.737183443017882,6.031885496785978,6.409849969795205,4.228812627027785,4.66524840749977,2.77898922672883,3.0309655420683153,1.831077916470918,1.9570660741406605,-1.5499999999999998,15150.608009916994,12.895316540915097,6.400759172821562,4.035866968245452,110.95772349212247,0.0,0.0,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,23.177474239909063,49.94875476555049,10.710019588424888,5.711685002770702,9.632125767808455,29.093251238625193,0.0,0.0,5.15571272675054,32.10410811463005,5.316788604006331,29.288101587587764,0.0,0.0,5.316788604006331,10.481923458755384,0.0,11.600939890232516,11.804925073709118,4.8375885837366335,0.0,32.10410811463005,29.42118100059698,5.022633313741326,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,0.0,10.710019588424888,31.39497149447474,6.4208216229260096,24.26546827384644,0.0,10.47250133075687,16.43852847396915,0.0,5.745110641928118,16.28722978080121,7.0788482778667365,1.597916929117326,0.0,6.808615306851237,4.760056841213151,0.0,0.0,0.38461538461538464,18,1,4,1,0,1,1,0,1,3,1,5,2,1,0,1,2,4.208600000000002,72.07570000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.75476634006279
49,COc1ccc(Cl)cc1NC(=O)ON=C1CCCCC1,11.69550288170824,-0.6494072814310903,11.69550288170824,0.4526334824053082,0.670915293628082,296.7540000000001,279.618,296.092770084,108,0,0.43745143625356775,-0.494575750454987,0.494575750454987,0.43745143625356775,1.3,2.05,2.75,35.49569136917258,9.988880190499485,2.1115115317585786,-2.1169574335411596,2.273091335008715,-2.1360454599976912,6.3056037758465795,0.1652228823177647,1.9525918058350906,509.1405218336872,14.372032720186704,11.31750765340239,12.073436599420846,9.685871848001627,6.560924599148439,6.938889072157666,4.5665251096682535,5.002960890140239,3.0866232391201134,3.3217203419078527,2.067849612319633,2.2399526362725006,-1.75,37683.02330768037,14.654790015179625,7.144520145083815,4.12992623454682,122.43621083602596,4.736862953800049,5.749511833283905,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,23.177474239909063,43.88238769708887,5.022633313741326,18.5088688187318,14.368988721608503,29.093251238625193,0.0,0.0,5.15571272675054,32.10410811463005,12.426586145283864,23.221734519126155,0.0,5.749511833283905,10.05365155780638,10.481923458755384,5.749511833283905,11.600939890232516,18.91472261498665,4.8375885837366335,0.0,32.10410811463005,23.35481393213537,5.022633313741326,0.0,0.0,59.92,6.093240070938415,4.794537184071822,0.0,0.0,16.459531421708792,31.39497149447474,13.530619164203543,18.19910120538483,0.0,10.47250133075687,21.1753914277692,5.1309343961413765,5.88083088899948,16.559579790249433,6.951906563487553,1.3873178155006862,0.5108050411522638,4.943980269002816,4.563210841103609,0.0,1.5158788388072297,0.42857142857142855,20,1,5,1,0,1,1,0,1,4,1,6,3,1,0,1,2,4.217200000000003,78.62770000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0505748099268
50,O=C(Nc1ccc(Cl)c(Cl)c1)ON=C1CCCC1,11.448910619803478,-0.6316767447719818,11.448910619803478,0.37182718148988037,0.644012806280498,287.1460000000001,275.05,286.027582984,96,0,0.4373313494325244,-0.29784780330022886,0.4373313494325244,0.29784780330022886,1.2222222222222223,1.9444444444444444,2.611111111111111,35.49826141395131,10.300146029097137,2.1023608094616826,-2.039857101279838,2.246312041515421,-2.111834859520549,6.417264111751017,0.16583802077645432,1.8998250836553021,480.9657964298745,12.957819157813608,9.580117054761208,11.091974946798118,8.647867045540842,5.637534399957258,6.393463345975713,3.9972541748313444,4.811654428312557,2.6043686173211658,3.343397896059183,1.694964549922505,1.993055731545115,-1.2600000000000002,16807.725296647906,13.178248075356297,6.067897916845578,3.6162465763820903,114.89604760460753,0.0,0.0,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,28.35759250721557,43.88238769708887,5.687386274683562,15.756951630253354,9.632125767808455,40.69419112885771,0.0,0.0,5.15571272675054,25.683286491704038,5.316788604006331,28.244367832867482,0.0,0.0,5.316788604006331,10.481923458755384,0.0,23.20187978046503,11.804925073709118,4.8375885837366335,0.0,25.683286491704038,23.35481393213537,10.045266627482652,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,0.0,15.732652902166215,31.39497149447474,0.0,18.19910120538483,0.0,10.47250133075687,28.039468364201664,0.0,11.593039985146014,16.21074050453515,7.131451945877151,1.4447319153999054,0.0,4.7861216616276145,3.3894695429697244,0.0,0.0,0.3333333333333333,18,1,4,1,0,1,1,0,1,3,1,6,2,1,0,1,2,4.471900000000002,72.46870000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06186966997295
51,Cc1ccc(NC(=O)ON=C2CCCCC2)cc1[N+](=O)[O-],11.610918131141345,-0.7442365835222973,11.610918131141345,0.04963491421463995,0.5206999860805587,291.30699999999996,274.171,291.121906024,112,0,0.4373344737596886,-0.29784778544570867,0.4373344737596886,0.29784778544570867,1.3333333333333333,2.0476190476190474,2.7142857142857144,16.677424529009777,9.988879851347386,2.1320681995496535,-2.1075409997253622,2.2207336057254103,-2.1323422619378958,5.877445226226238,-0.3849425466775543,1.9593324034676278,575.58189391598,15.242276208189782,11.795005066356985,11.795005066356985,10.058550648063802,6.8483250963681215,6.8483250963681215,4.980295202112443,4.980295202112443,3.3406002610641323,3.3406002610641323,2.1817045801147352,2.1817045801147352,-2.4400000000000004,53935.8784962597,14.958542997060066,6.826357599070982,4.268445176949854,121.67237510213718,0.0,0.0,0.0,0.0,5.687386274683562,6.093240070938415,20.26869545650854,4.794537184071822,0.0,0.0,17.64290141813816,38.673390759856275,11.629818560158606,16.322382326271935,14.555436816626127,23.17969762307624,0.0,0.0,5.15571272675054,39.02784531432067,5.316788604006331,33.876870965847395,0.0,0.0,5.316788604006331,16.169309733438947,0.0,0.0,16.728236122526788,4.8375885837366335,17.038055468456196,37.667559606327046,23.35481393213537,0.0,0.0,0.0,93.83,11.016551119756086,14.908855452837393,0.0,5.687386274683562,11.250837766380558,31.39497149447474,12.487188691387619,19.056471336613843,0.0,10.47250133075687,4.8375885837366335,0.0,0.0,26.73477298931654,17.088151362653424,1.666843661656072,0.0,4.446889695501708,4.262465446845338,1.6342101773602564,0.0,0.42857142857142855,21,1,7,1,0,1,1,0,1,5,1,7,3,1,0,1,2,3.7718200000000026,78.45710000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.74246708006597
52,CC(C)=NOC(=O)NCCCCCCNC(=O)ON=C(C)C,11.15465140203142,-0.5440884752406216,11.15465140203142,0.5387669111492163,0.29553325249768847,314.386,288.17800000000005,314.195405312,126,0,0.432847616765007,-0.3195889882909112,0.432847616765007,0.3195889882909112,0.7272727272727273,1.0909090909090908,1.4090909090909092,16.680640516284477,10.170103285397396,2.0114187589456938,-2.0422028995956656,1.9796365503552205,-2.2444800442903725,5.795898368458822,0.14888618380819496,3.4027233835876123,361.64701772292653,16.79468245099708,13.770061039974655,13.770061039974655,10.413591357920934,7.335965329284343,7.335965329284343,5.102257472766924,5.102257472766924,2.2644866819432456,2.2644866819432456,1.314489485477448,1.314489485477448,-2.12,41539.541956469635,19.88,12.607889201193814,14.292507181844297,130.83207951197906,10.633577208012662,0.0,0.0,0.0,0.0,12.18648014187683,9.675177167473267,9.589074368143644,0.0,0.0,23.1530686993531,40.53659204461451,13.08951281182515,11.423370005541404,19.26425153561691,23.609850147418236,0.0,10.633577208012662,10.31142545350108,53.378235290466534,13.08951281182515,0.0,0.0,0.0,10.633577208012662,9.589074368143644,0.0,0.0,36.69936295924339,9.675177167473267,0.0,53.378235290466534,10.31142545350108,0.0,0.0,0.0,101.38,12.18648014187683,9.589074368143644,0.0,0.0,24.512882817366553,25.683286491704038,0.0,27.694948798762496,0.0,30.620179828987006,0.0,0.0,0.0,31.47043103141817,12.302863496337245,1.3628974991044935,0.0,0.0,2.481252751176995,8.049221888629766,0.0,0.7142857142857143,22,2,8,0,0,0,0,0,0,6,2,8,9,0,0,0,0,2.790800000000001,85.00140000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,41.792793509994645
53,O=C(ON=C1CCCCCCCCCCC1)c1ccc([N+](=O)[O-])cc1,12.046514478687097,-0.5754496829596041,12.046514478687097,0.053536628874346404,0.4159338086173896,346.427,320.21900000000005,346.18925731199994,136,0,0.36522380320337955,-0.31287272258031484,0.36522380320337955,0.31287272258031484,0.88,1.36,1.84,16.666729766555687,9.999516331883767,2.1141210917144413,-2.0857245268378244,2.164079270855067,-2.0584957431417386,5.90656101773318,-0.3844411875624193,1.9080263050106987,581.9465851693863,17.90756662611944,14.614996022665899,14.614996022665899,12.16470379794645,9.181658429701454,9.181658429701454,6.522223755183645,6.522223755183645,4.50219339871911,4.50219339871911,2.989776886952853,2.989776886952853,-2.2399999999999998,417663.4498318394,19.089614891904453,10.588824141519252,7.031908904193942,147.9472234905122,4.8375885837366335,0.0,0.0,0.0,5.687386274683562,5.969305287951849,10.114318268765572,4.794537184071822,0.0,0.0,50.101464087232614,37.81602062862726,12.13273413692322,16.19844754328537,14.555436816626127,17.368376565406113,0.0,0.0,5.15571272675054,70.62903785218613,0.0,39.94323803430901,0.0,0.0,0.0,5.687386274683562,0.0,0.0,16.60430133954022,4.8375885837366335,10.114318268765572,80.98702652795494,29.421181000596977,0.0,0.0,0.0,81.8,10.892616336769521,14.908855452837393,0.0,11.250837766380558,0.0,31.39497149447474,69.21121963432851,0.0,0.0,5.15571272675054,4.8375885837366335,0.0,0.0,27.2590483222563,14.719139756689266,1.1538144210497558,-0.5754496829596041,5.363798014278367,12.74631583535258,0.0,0.0,0.5789473684210527,25,0,6,1,0,1,1,0,1,5,0,6,3,1,0,1,2,5.412300000000006,96.73390000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.10228124991439
54,CC(C)=NOC(=O)Nc1ccc(C)c([N+](=O)[O-])c1,11.2727130574452,-0.7968972033257746,11.2727130574452,0.06669133702863839,0.3865110150541545,251.242,238.13799999999998,251.090605896,96,0,0.4373341542848469,-0.29786880124563586,0.4373341542848469,0.29786880124563586,1.4444444444444444,2.111111111111111,2.6666666666666665,16.677309373157364,10.162333734446444,2.121718880872475,-2.0371827100467934,2.217561767086595,-2.1119439217540754,5.860622602421753,-0.38494249430408084,2.7958589333866266,507.00983106569777,13.706742302257043,10.259471160424246,10.259471160424246,8.396754605515326,5.141218315181574,5.141218315181574,3.800620859815743,3.800620859815743,1.96336142308908,1.96336142308908,1.1572642793728891,1.1572642793728891,-2.4399999999999995,7224.070159897175,13.62426735218509,5.759479555694768,3.8537931114000017,103.58337991247659,0.0,0.0,0.0,0.0,5.687386274683562,6.093240070938415,20.26869545650854,4.794537184071822,0.0,0.0,11.22207979521215,26.83757866753348,11.629818560158606,16.322382326271935,14.555436816626127,23.17969762307624,0.0,0.0,5.15571272675054,20.771211599071872,5.316788604006331,33.8768709658474,0.0,0.0,5.316788604006331,16.169309733438947,0.0,0.0,16.728236122526788,4.8375885837366335,17.038055468456196,19.410925891078243,23.354813932135368,0.0,0.0,0.0,93.83,11.016551119756086,14.908855452837393,0.0,11.374772549367124,11.275136494467699,0.0,6.06636706846161,32.903945735995094,0.0,15.310089914493503,0.0,0.0,0.0,25.979577944635665,16.52812341683689,1.3107471970269602,0.0,4.354470427059713,-0.7968972033257746,4.957311551099881,0.0,0.2727272727272727,18,1,7,0,0,0,1,0,1,5,1,7,3,0,0,0,1,2.847520000000001,66.72010000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.11495708000947
55,O=C(Nc1ccccc1Cl)ON=C1CCCCC1,11.5082705813807,-0.6100245653817071,11.5082705813807,0.47200874485596755,0.6438928315215452,266.72799999999995,251.60799999999995,266.0822054,96,0,0.4373799689677492,-0.2978472172399872,0.4373799689677492,0.2978472172399872,1.2222222222222223,1.9444444444444444,2.6666666666666665,35.49569151001939,9.98888053941541,2.095116753275371,-2.108648775295327,2.2034769893195203,-2.131762537722672,6.331454950548741,0.16534047502414587,1.8697616562852406,452.05939556245096,12.794682450997078,9.986609632128154,10.742538578146608,8.75402019542349,6.037868560929685,6.415833033938912,4.2017658802525855,4.6089660069931915,2.798956200960346,3.1285444220003917,1.8525423571218158,2.035521291828171,-1.5499999999999998,15447.565729196593,12.895316540915097,6.400759172821562,3.736466243331034,110.95772349212247,0.0,0.0,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,35.310208376832286,37.81602062862726,0.0,16.421704591195592,9.632125767808455,29.093251238625193,0.0,0.0,5.15571272675054,32.10410811463005,5.316788604006331,29.288101587587768,0.0,0.0,5.316788604006331,10.481923458755384,0.0,11.600939890232516,11.804925073709118,4.8375885837366335,0.0,32.10410811463005,29.42118100059698,5.022633313741326,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,0.0,10.710019588424888,31.39497149447474,6.4208216229260096,24.26546827384644,0.0,10.47250133075687,16.43852847396915,0.0,5.91107272593083,16.3279723324515,6.8920767720668525,1.475527263374486,0.0,6.983298472944938,4.687830211009174,0.0,0.0,0.38461538461538464,18,1,4,1,0,1,1,0,1,3,1,5,2,1,0,1,2,4.208600000000002,72.07570000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.54003260997515
56,COc1cccc(C)c1NC(=O)ON=C1CCCCC1,11.779508928571428,-0.5873393801965225,11.779508928571428,0.5873393801965225,0.6730308507096036,276.336,256.176,276.1473925,108,0,0.4374586266056572,-0.49456671825462234,0.49456671825462234,0.4374586266056572,1.25,2.0,2.7,16.67734000692292,9.98887836676481,2.1215187988489133,-2.1274446385500894,2.2727718097520584,-2.143441867640964,5.8934791815071454,0.16519654977698672,1.9746048375655425,503.84013180836587,14.372032720186704,11.939543180393164,11.939543180393164,9.702708600407234,6.877925426787533,6.877925426787533,4.87409064249547,4.87409064249547,3.369905203800286,3.369905203800286,2.253196926776962,2.253196926776962,-2.04,39049.50082365366,14.370813794085706,6.934297337278107,3.7264403180898586,118.49788672354092,4.736862953800049,5.749511833283905,0.0,0.0,0.0,6.093240070938415,10.154377187742964,4.794537184071822,0.0,0.0,23.709268486599772,44.23684225155327,0.0,18.5088688187318,14.368988721608503,17.49231134839268,0.0,0.0,5.15571272675054,39.02784531432067,12.426586145283864,23.762552697081826,0.0,5.749511833283905,10.05365155780638,10.481923458755384,5.749511833283905,0.0,18.91472261498665,4.8375885837366335,6.923737199690624,37.667559606327046,23.35481393213537,0.0,0.0,0.0,59.92,6.093240070938415,4.794537184071822,0.0,0.0,11.436898107967467,36.95842298617174,6.4208216229260096,13.176164609739143,19.056471336613846,10.47250133075687,9.574451537536682,5.215409704783352,0.0,16.70179823318216,6.604313586545729,2.4848261264382296,0.6039531893004118,5.549342974078725,4.716643143929851,1.8940095619668131,1.5630368131080612,0.4666666666666667,20,1,5,1,0,1,1,0,1,4,1,5,3,1,0,1,2,3.872220000000002,78.35470000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6344100500657
57,O=C(Nc1cccc(C(F)(F)F)c1)ON=C1CCCCC1,12.530409743325059,-4.454445505634404,12.530409743325059,0.012656630553456338,0.6420044801042329,300.2800000000001,285.15999999999997,300.10856238,114,0,0.4373307254790608,-0.29784780691306084,0.4373307254790608,0.29784780691306084,1.1904761904761905,1.9047619047619047,2.5714285714285716,19.413177666172945,9.988879760742686,2.3004881702301203,-2.113299418563154,2.301694893003947,-2.138986832262973,5.874764268425388,-0.1370999481848311,1.9316090093223417,533.2658119032234,15.294682450997078,11.242538578146608,11.242538578146608,9.948508308423069,6.6598499697952045,6.6598499697952045,4.80048326412319,4.80048326412319,3.124665471710483,3.124665471710483,2.0711338265738255,2.0711338265738255,-2.0500000000000003,47829.69312350882,15.340952318138704,6.601463608987426,4.767212607754964,119.51600558841612,0.0,0.0,0.0,0.0,0.0,12.26953858838189,10.154377187742964,4.794537184071822,13.171245143024459,0.0,17.64290141813816,43.88238769708887,5.687386274683562,11.275136494467699,22.803370910832914,17.49231134839268,0.0,0.0,5.15571272675054,38.28040663207352,5.316788604006331,29.828919765543436,0.0,0.0,5.316788604006331,23.653168601779846,0.0,0.0,11.804925073709118,11.013887101180108,0.0,37.667559606327046,29.42118100059698,0.0,0.0,0.0,50.69,17.832990080078886,17.96578232709628,0.0,5.687386274683562,0.0,49.94852725432398,12.13273413692322,0.0,0.0,15.310089914493505,0.0,37.59122922997518,0.0,16.162005385487525,5.9586031982237335,-0.015735474809248196,0.0,4.336801508609771,-0.6162371808202876,0.0,0.0,0.42857142857142855,21,1,4,1,0,1,1,0,1,3,1,7,2,1,0,1,2,4.5740000000000025,72.06770000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5789382300196
58,O=C(Nc1cc(C(F)(F)F)ccc1Cl)ON=C1CCCCC1,12.619034081949398,-4.520587480943047,12.619034081949398,0.018269032921810258,0.5945791197404833,334.7250000000002,320.6130000000001,334.069590028,120,0,0.43738016651281497,-0.2978472162370949,0.43738016651281497,0.2978472162370949,1.2272727272727273,1.9090909090909092,2.5454545454545454,35.495691780121454,9.988879659637297,2.3074722773089116,-2.121079150429779,2.3337507557616233,-2.143427030246538,6.332099910861314,-0.13709718350993247,2.0142344525537594,579.9409486433196,16.164925939000156,11.54315278196621,12.299081727984664,10.359191910946029,6.765498872966485,7.143463345975713,4.914304138394357,5.321504265134963,3.2187865646177296,3.548374785657775,2.0873564582831263,2.2521505688031493,-1.7599999999999998,70192.14301768751,16.607781359833456,6.999889140841524,4.624149270678663,129.81927181529775,0.0,0.0,0.0,0.0,0.0,12.26953858838189,10.154377187742964,4.794537184071822,13.171245143024459,0.0,23.177474239909063,43.88238769708887,0.0,21.985156082892587,22.803370910832914,29.093251238625193,0.0,0.0,5.15571272675054,38.28040663207352,5.316788604006331,28.785186010823153,0.0,0.0,5.316788604006331,23.653168601779846,0.0,11.600939890232516,11.804925073709118,11.013887101180108,0.0,37.667559606327046,23.35481393213537,5.022633313741326,0.0,0.0,50.69,17.832990080078886,17.96578232709628,0.0,10.710019588424888,0.0,56.014894322785594,0.0,0.0,0.0,15.310089914493505,11.600939890232516,37.857102245848196,5.765786129810901,16.25194365709247,5.863260280192324,-0.3123432475479737,0.0,2.644312059126273,-0.8756166800777341,0.0,0.0,0.42857142857142855,22,1,4,1,0,1,1,0,1,3,1,8,2,1,0,1,2,5.227400000000002,77.07770000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.45054962003053
